,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2020-11-06 14:00:00Z,24.4,24.7,9.4,39.1,18.7
2020-11-06 15:00:00Z,25.9,24.5,8.2,37.1,19.1
2020-11-06 16:00:00Z,27.5,27.0,7.5,38.3,15.0
2020-11-06 17:00:00Z,28.3,39.5,10.3,55.3,4.0
2020-11-06 18:00:00Z,27.8,45.9,24.7,83.8,0.9
2020-11-06 19:00:00Z,31.3,46.9,30.3,93.3,0.8
2020-11-06 20:00:00Z,32.6,46.3,25.0,84.8,1.3
2020-11-06 21:00:00Z,33.2,44.7,24.0,81.6,1.2
2020-11-06 22:00:00Z,35.3,43.8,31.7,92.4,0.9
2020-11-06 23:00:00Z,34.0,38.7,16.6,64.1,1.7
2020-11-07 00:00:00Z,32.0,44.0,63.4,141.3,1.1
2020-11-07 01:00:00Z,37.4,40.5,61.0,133.9,0.6
2020-11-07 02:00:00Z,32.6,37.8,51.4,116.6,0.4
2020-11-07 03:00:00Z,28.9,35.5,50.5,113.0,0.2
2020-11-07 04:00:00Z,26.7,34.7,47.0,106.8,0.4
2020-11-07 05:00:00Z,26.0,34.6,50.4,111.9,0.3
2020-11-07 06:00:00Z,25.6,39.8,67.5,143.2,0.4
2020-11-07 07:00:00Z,24.5,41.3,71.3,150.6,0.3
2020-11-07 08:00:00Z,28.8,47.3,120.3,231.8,0.8
2020-11-07 09:00:00Z,35.0,51.7,138.4,263.9,1.5
2020-11-07 10:00:00Z,40.4,48.7,101.1,203.7,3.0
2020-11-07 11:00:00Z,38.1,38.3,42.8,104.0,10.2
2020-11-07 12:00:00Z,29.7,30.3,14.2,52.0,18.6
2020-11-07 13:00:00Z,21.7,29.5,8.7,42.8,23.0
2020-11-07 14:00:00Z,19.6,27.6,7.5,39.1,28.1
2020-11-07 15:00:00Z,20.8,26.1,5.1,33.9,29.0
2020-11-07 16:00:00Z,21.3,36.9,6.7,47.2,18.6
2020-11-07 17:00:00Z,23.9,49.3,8.2,61.9,5.8
2020-11-07 18:00:00Z,24.3,48.9,11.1,65.9,3.8
2020-11-07 19:00:00Z,26.4,47.7,14.3,69.7,3.9
2020-11-07 20:00:00Z,36.4,52.9,37.8,110.9,1.5
2020-11-07 21:00:00Z,39.8,46.5,17.1,72.8,2.1
2020-11-07 22:00:00Z,33.9,44.8,23.6,80.9,1.4
2020-11-07 23:00:00Z,35.3,46.0,40.8,108.5,1.0
2020-11-08 00:00:00Z,34.6,41.6,23.9,78.4,0.7
2020-11-08 01:00:00Z,29.3,40.3,16.1,65.0,0.7
2020-11-08 02:00:00Z,25.5,37.4,7.7,49.2,1.8
2020-11-08 03:00:00Z,20.4,37.1,6.2,46.5,2.0
2020-11-08 04:00:00Z,16.6,36.9,10.0,52.2,5.6
2020-11-08 05:00:00Z,17.3,36.2,4.9,43.8,8.1
2020-11-08 06:00:00Z,15.3,31.3,3.0,35.9,11.7
2020-11-08 07:00:00Z,14.7,31.0,2.9,35.4,10.6
2020-11-08 08:00:00Z,15.3,32.6,5.2,40.7,11.6
2020-11-08 09:00:00Z,15.1,32.2,6.6,42.4,13.7
2020-11-08 10:00:00Z,12.3,30.1,8.7,43.5,14.5
2020-11-08 11:00:00Z,15.7,23.2,8.0,35.5,23.3
2020-11-08 12:00:00Z,14.8,18.1,5.2,26.1,28.5
2020-11-08 13:00:00Z,13.9,16.9,4.5,23.8,34.8
2020-11-08 14:00:00Z,14.6,16.4,2.2,19.7,36.4
2020-11-08 15:00:00Z,10.9,13.2,1.0,14.8,45.9
2020-11-08 16:00:00Z,9.4,16.2,0.8,17.5,41.8
2020-11-08 17:00:00Z,10.8,24.0,1.1,25.6,28.7
2020-11-08 18:00:00Z,14.2,28.5,1.5,30.8,21.9
2020-11-08 19:00:00Z,19.6,41.6,3.5,47.0,9.5
2020-11-08 20:00:00Z,17.4,41.9,3.5,47.5,8.6
2020-11-08 21:00:00Z,19.5,43.8,5.3,51.9,4.9
2020-11-08 22:00:00Z,28.6,45.6,6.5,55.7,1.4
2020-11-08 23:00:00Z,24.0,44.5,5.6,53.2,1.9
2020-11-09 00:00:00Z,23.1,46.3,10.9,62.9,0.0
2020-11-09 01:00:00Z,21.8,44.7,10.6,60.9,0.0
2020-11-09 02:00:00Z,23.9,41.5,9.3,55.8,0.0
2020-11-09 03:00:00Z,24.1,37.2,6.7,47.6,0.6
2020-11-09 04:00:00Z,23.4,35.6,5.7,44.3,1.5
2020-11-09 05:00:00Z,17.8,35.8,5.2,43.8,1.7
2020-11-09 06:00:00Z,19.1,36.8,11.2,54.0,0.6
2020-11-09 07:00:00Z,17.2,43.0,24.2,80.1,0.2
2020-11-09 08:00:00Z,18.7,44.5,33.0,95.1,1.5
2020-11-09 09:00:00Z,22.2,43.9,43.4,110.6,4.2
2020-11-09 10:00:00Z,24.8,47.0,45.5,116.7,6.1
2020-11-09 11:00:00Z,29.7,49.0,47.4,121.7,8.6
2020-11-09 12:00:00Z,35.1,48.3,37.7,106.3,12.6
2020-11-09 13:00:00Z,33.0,43.9,21.2,76.3,20.0
2020-11-09 14:00:00Z,30.3,32.9,9.4,47.2,31.5
2020-11-09 15:00:00Z,27.2,25.6,3.6,31.1,38.4
2020-11-09 16:00:00Z,23.0,34.6,3.4,39.7,26.4
2020-11-09 17:00:00Z,20.6,50.4,4.1,56.7,12.9
2020-11-09 18:00:00Z,19.1,55.4,5.3,63.5,7.3
2020-11-09 19:00:00Z,19.1,63.7,12.5,82.9,2.0
2020-11-09 20:00:00Z,26.1,61.7,12.2,80.4,1.8
2020-11-09 21:00:00Z,25.8,56.3,6.0,65.6,4.8
2020-11-09 22:00:00Z,25.4,56.8,5.9,65.8,3.4
2020-11-09 23:00:00Z,22.4,43.1,2.4,46.6,12.7
2020-11-10 00:00:00Z,21.4,47.4,5.8,56.2,4.7
2020-11-10 01:00:00Z,24.0,49.7,8.6,62.8,1.0
2020-11-10 02:00:00Z,22.8,41.7,3.4,46.8,6.7
2020-11-10 03:00:00Z,16.5,33.8,2.4,37.3,12.6
2020-11-10 04:00:00Z,15.6,25.5,1.3,27.5,19.1
2020-11-10 05:00:00Z,14.3,21.9,1.0,23.4,17.4
2020-11-10 06:00:00Z,16.6,20.8,2.1,24.1,18.9
2020-11-10 07:00:00Z,13.6,29.6,5.2,37.6,15.3
2020-11-10 08:00:00Z,12.9,39.6,9.9,54.9,4.7
2020-11-10 09:00:00Z,14.2,40.5,11.5,58.0,12.8
2020-11-10 10:00:00Z,17.8,33.9,8.9,47.5,25.7
2020-11-10 11:00:00Z,17.2,31.9,8.2,44.5,32.7
2020-11-10 12:00:00Z,13.5,26.8,4.2,33.3,41.0
2020-11-10 13:00:00Z,10.2,20.8,2.3,24.3,52.2
2020-11-10 14:00:00Z,13.8,21.4,1.5,23.7,50.7
2020-11-10 15:00:00Z,17.4,32.4,2.3,35.9,36.0
2020-11-10 16:00:00Z,12.2,39.3,3.1,44.1,27.3
2020-11-10 17:00:00Z,14.4,52.6,2.9,57.1,14.9
2020-11-10 18:00:00Z,13.1,59.6,4.5,66.4,9.0
2020-11-10 19:00:00Z,10.5,56.5,3.6,62.1,9.3
2020-11-10 20:00:00Z,15.1,63.5,13.9,84.8,1.9
2020-11-10 21:00:00Z,20.7,56.0,9.9,71.2,4.3
2020-11-10 22:00:00Z,18.9,38.7,2.1,41.9,15.9
2020-11-10 23:00:00Z,16.6,24.5,0.7,25.5,26.8
2020-11-11 00:00:00Z,12.9,17.5,0.5,18.4,30.6
2020-11-11 01:00:00Z,14.4,28.0,0.6,29.0,15.1
2020-11-11 02:00:00Z,16.2,26.6,0.6,27.6,15.7
2020-11-11 03:00:00Z,20.0,27.2,0.8,28.5,11.4
2020-11-11 04:00:00Z,19.6,28.8,1.6,31.3,8.5
2020-11-11 05:00:00Z,16.6,24.5,1.3,26.5,13.9
2020-11-11 06:00:00Z,19.6,24.6,1.6,27.1,9.4
2020-11-11 07:00:00Z,19.7,25.8,1.7,28.3,15.2
2020-11-11 08:00:00Z,19.1,30.6,2.9,35.0,10.8
2020-11-11 09:00:00Z,16.3,26.0,4.8,33.5,11.6
2020-11-11 10:00:00Z,13.1,23.5,6.5,33.5,12.6
2020-11-11 11:00:00Z,12.3,25.3,8.7,38.7,14.3
2020-11-11 12:00:00Z,13.9,23.2,6.4,33.0,20.3
2020-11-11 13:00:00Z,12.3,18.4,4.0,24.5,26.9
2020-11-11 14:00:00Z,11.2,16.4,1.9,19.4,36.7
2020-11-11 15:00:00Z,10.2,14.5,1.6,16.9,34.7
2020-11-11 16:00:00Z,10.0,23.0,1.8,25.7,27.2
2020-11-11 17:00:00Z,11.4,25.2,1.2,27.1,25.0
2020-11-11 18:00:00Z,13.3,35.2,3.0,39.8,15.1
2020-11-11 19:00:00Z,15.4,31.2,2.5,35.2,20.1
2020-11-11 20:00:00Z,17.5,29.6,1.9,32.5,19.8
2020-11-11 21:00:00Z,18.2,19.5,1.0,21.0,26.1
2020-11-11 22:00:00Z,16.2,15.5,0.7,16.7,24.9
2020-11-11 23:00:00Z,14.4,14.0,0.6,15.0,23.7
2020-11-12 00:00:00Z,12.3,12.5,0.9,13.9,25.8
2020-11-12 01:00:00Z,11.5,11.2,0.5,12.0,28.1
2020-11-12 02:00:00Z,10.6,9.3,0.3,9.7,30.7
2020-11-12 03:00:00Z,9.0,8.7,0.3,9.1,33.1
2020-11-12 04:00:00Z,9.2,8.0,0.4,8.7,38.9
2020-11-12 05:00:00Z,7.9,10.2,0.1,10.4,40.1
2020-11-12 06:00:00Z,7.4,20.7,0.9,22.1,31.8
2020-11-12 07:00:00Z,7.4,29.5,1.9,32.5,32.8
2020-11-12 08:00:00Z,9.9,39.4,4.2,45.8,29.5
2020-11-12 09:00:00Z,14.1,32.3,6.0,41.6,38.2
2020-11-12 10:00:00Z,17.8,26.7,7.4,38.1,45.7
2020-11-12 11:00:00Z,19.1,19.7,5.3,27.8,55.0
2020-11-12 12:00:00Z,19.3,14.8,3.6,20.4,61.8
2020-11-12 13:00:00Z,18.8,16.1,2.9,20.7,59.9
2020-11-12 14:00:00Z,18.6,13.7,2.2,17.1,62.2
2020-11-12 15:00:00Z,19.2,13.2,1.2,15.2,62.4
2020-11-12 16:00:00Z,17.3,15.8,1.1,17.4,60.8
2020-11-12 17:00:00Z,16.3,25.5,0.9,27.0,49.7
2020-11-12 18:00:00Z,17.7,39.2,0.5,40.0,33.6
2020-11-12 19:00:00Z,18.0,58.0,2.4,61.7,16.1
2020-11-12 20:00:00Z,22.6,68.4,6.2,77.9,6.3
2020-11-12 21:00:00Z,27.5,73.9,20.2,105.0,1.4
2020-11-12 22:00:00Z,30.7,66.9,12.5,86.0,2.1
2020-11-12 23:00:00Z,28.6,62.7,10.2,78.4,2.1
2020-11-13 00:00:00Z,28.3,55.6,6.4,65.3,2.2
2020-11-13 01:00:00Z,24.2,46.1,3.7,51.7,5.9
2020-11-13 02:00:00Z,19.7,35.0,1.7,37.7,10.5
2020-11-13 03:00:00Z,18.7,25.9,1.3,27.9,14.4
2020-11-13 04:00:00Z,18.1,23.7,1.1,25.4,13.3
2020-11-13 05:00:00Z,16.8,24.6,1.3,26.5,11.7
2020-11-13 06:00:00Z,15.0,32.3,5.2,40.3,3.1
2020-11-13 07:00:00Z,16.9,39.3,20.0,70.0,0.3
2020-11-13 08:00:00Z,18.5,41.5,26.9,82.6,0.9
2020-11-13 09:00:00Z,22.6,42.8,30.0,88.9,2.5
2020-11-13 10:00:00Z,26.2,39.0,15.5,62.6,8.5
2020-11-13 11:00:00Z,22.5,37.0,10.9,53.8,12.2
2020-11-13 12:00:00Z,17.7,28.1,8.6,41.3,24.2
2020-11-13 13:00:00Z,16.9,29.5,5.5,37.9,26.1
2020-11-13 14:00:00Z,20.9,27.2,4.4,33.8,28.5
2020-11-13 15:00:00Z,18.3,25.8,3.8,31.7,26.9
2020-11-13 16:00:00Z,19.2,29.5,3.1,34.1,25.0
2020-11-13 17:00:00Z,17.0,28.0,1.5,30.3,26.1
2020-11-13 18:00:00Z,14.9,28.0,1.3,29.9,24.4
2020-11-13 19:00:00Z,16.1,29.2,1.4,31.4,23.4
2020-11-13 20:00:00Z,18.8,29.2,1.2,31.0,22.9
2020-11-13 21:00:00Z,18.2,23.5,0.9,24.8,29.5
2020-11-13 22:00:00Z,15.6,15.5,0.2,15.9,34.9
2020-11-13 23:00:00Z,16.9,15.8,0.4,16.3,32.2
2020-11-14 00:00:00Z,19.9,30.0,1.6,32.5,13.1
2020-11-14 01:00:00Z,20.7,27.7,1.3,29.7,17.3
2020-11-14 02:00:00Z,19.8,18.3,0.6,19.2,25.1
2020-11-14 03:00:00Z,18.0,18.9,0.8,20.1,23.2
2020-11-14 04:00:00Z,15.8,13.8,0.1,14.1,28.0
2020-11-14 05:00:00Z,14.8,13.3,0.1,13.5,28.4
2020-11-14 06:00:00Z,16.4,15.3,0.4,15.9,26.8
2020-11-14 07:00:00Z,18.1,21.6,1.1,23.2,21.4
2020-11-14 08:00:00Z,20.4,27.7,1.8,30.5,18.8
2020-11-14 09:00:00Z,19.6,15.9,1.3,17.9,40.6
2020-11-14 10:00:00Z,18.4,14.7,1.6,17.2,41.6
2020-11-14 11:00:00Z,19.0,13.0,2.7,17.3,48.0
2020-11-14 12:00:00Z,14.4,15.1,2.9,19.6,50.1
2020-11-14 13:00:00Z,15.8,11.4,2.1,14.5,57.4
2020-11-14 14:00:00Z,14.9,11.2,1.2,13.0,58.8
2020-11-14 15:00:00Z,13.0,14.7,0.9,16.2,55.9
2020-11-14 16:00:00Z,10.1,18.4,0.5,19.2,52.3
2020-11-14 17:00:00Z,12.1,27.7,1.2,29.5,39.8
2020-11-14 18:00:00Z,14.4,30.3,0.8,31.5,35.6
2020-11-14 19:00:00Z,15.6,23.5,0.7,24.6,38.7
2020-11-14 20:00:00Z,18.1,20.0,0.7,21.1,40.5
2020-11-14 21:00:00Z,14.5,13.2,1.1,15.0,50.9
2020-11-14 22:00:00Z,15.5,7.6,0.2,7.8,56.8
2020-11-14 23:00:00Z,14.6,7.2,0.2,7.5,56.7
2020-11-15 00:00:00Z,14.5,5.5,0.0,5.2,59.0
2020-11-15 01:00:00Z,12.8,5.8,0.0,5.6,58.0
2020-11-15 02:00:00Z,13.6,4.5,0.1,4.3,57.7
2020-11-15 03:00:00Z,14.4,5.2,0.0,4.9,52.4
2020-11-15 04:00:00Z,13.4,5.8,0.0,5.6,48.3
2020-11-15 05:00:00Z,13.6,5.6,0.1,5.7,48.1
2020-11-15 06:00:00Z,13.8,7.7,0.1,7.7,47.3
2020-11-15 07:00:00Z,14.6,9.1,0.0,9.0,49.2
2020-11-15 08:00:00Z,13.3,8.6,0.2,8.9,51.7
2020-11-15 09:00:00Z,12.5,8.1,0.2,8.4,52.8
2020-11-15 10:00:00Z,14.6,10.3,0.5,11.1,50.5
2020-11-15 11:00:00Z,14.1,9.9,0.4,10.5,52.0
2020-11-15 12:00:00Z,13.3,10.7,0.7,11.8,50.0
2020-11-15 13:00:00Z,11.7,7.9,1.2,9.8,51.7
2020-11-15 14:00:00Z,12.2,7.1,0.5,7.9,51.3
2020-11-15 15:00:00Z,5.8,6.9,0.3,7.6,60.3
2020-11-15 16:00:00Z,4.3,7.4,0.4,7.9,64.5
2020-11-15 17:00:00Z,6.4,8.6,0.4,9.3,66.2
2020-11-15 18:00:00Z,8.2,11.1,0.4,11.7,63.1
2020-11-15 19:00:00Z,13.0,10.7,0.3,11.2,63.6
2020-11-15 20:00:00Z,19.0,9.5,0.5,10.2,67.1
2020-11-15 21:00:00Z,19.0,8.3,0.4,8.8,67.7
2020-11-15 22:00:00Z,19.0,6.8,0.0,6.7,69.8
2020-11-15 23:00:00Z,23.3,5.1,0.0,4.5,71.9
2020-11-16 00:00:00Z,25.5,4.7,0.0,4.6,70.0
2020-11-16 01:00:00Z,22.7,4.5,0.1,4.5,69.3
2020-11-16 02:00:00Z,17.3,4.4,0.0,4.3,68.6
2020-11-16 03:00:00Z,15.1,4.3,0.0,4.2,66.7
2020-11-16 04:00:00Z,13.0,5.1,0.1,5.3,64.8
2020-11-16 05:00:00Z,11.2,6.7,0.1,6.7,63.8
2020-11-16 06:00:00Z,9.3,10.4,0.4,11.0,60.3
2020-11-16 07:00:00Z,9.2,20.2,1.2,22.0,48.3
2020-11-16 08:00:00Z,13.1,29.3,2.3,32.8,41.0
2020-11-16 09:00:00Z,11.0,26.7,2.9,31.2,45.0
2020-11-16 10:00:00Z,12.5,18.1,2.8,22.4,52.4
2020-11-16 11:00:00Z,12.8,18.8,2.9,23.3,50.7
2020-11-16 12:00:00Z,16.4,17.2,2.7,21.3,52.9
2020-11-16 13:00:00Z,18.5,15.4,2.4,19.1,54.7
2020-11-16 14:00:00Z,22.0,14.3,1.5,16.6,55.3
2020-11-16 15:00:00Z,22.1,17.9,1.8,20.6,51.5
2020-11-16 16:00:00Z,19.2,20.1,1.5,22.3,48.6
2020-11-16 17:00:00Z,20.4,26.9,1.0,28.4,39.0
2020-11-16 18:00:00Z,17.8,29.0,1.2,31.0,37.4
2020-11-16 19:00:00Z,15.9,25.0,0.9,26.3,42.7
2020-11-16 20:00:00Z,15.9,21.8,0.9,23.2,45.1
2020-11-16 21:00:00Z,15.0,19.9,0.5,20.8,46.2
2020-11-16 22:00:00Z,13.7,14.1,0.2,14.4,49.7
2020-11-16 23:00:00Z,15.1,11.4,0.2,11.7,51.6
2020-11-17 00:00:00Z,15.1,10.4,0.3,11.0,51.0
2020-11-17 01:00:00Z,14.1,10.9,0.3,11.4,49.7
2020-11-17 02:00:00Z,14.1,10.1,0.0,10.1,49.0
2020-11-17 03:00:00Z,12.5,11.1,0.3,11.6,49.0
2020-11-17 04:00:00Z,14.4,11.9,0.2,12.2,47.5
2020-11-17 05:00:00Z,11.1,14.2,0.3,14.6,46.0
2020-11-17 06:00:00Z,12.1,20.4,0.7,21.4,41.8
2020-11-17 07:00:00Z,14.1,32.6,1.7,35.2,31.9
2020-11-17 08:00:00Z,16.3,46.5,4.4,53.3,20.2
2020-11-17 09:00:00Z,23.0,46.5,7.4,57.8,19.2
2020-11-17 10:00:00Z,26.1,40.6,5.7,49.2,25.0
2020-11-17 11:00:00Z,25.1,33.2,5.2,41.1,38.9
2020-11-17 12:00:00Z,21.9,29.4,4.4,36.1,41.5
2020-11-17 13:00:00Z,19.6,26.6,5.3,34.7,40.5
2020-11-17 14:00:00Z,21.5,27.5,3.8,33.3,41.3
2020-11-17 15:00:00Z,21.0,18.7,1.3,20.8,59.5
2020-11-17 16:00:00Z,16.1,21.4,0.8,22.6,55.0
2020-11-17 17:00:00Z,19.7,26.4,0.4,27.0,47.8
2020-11-17 18:00:00Z,16.3,32.4,0.5,33.1,42.9
2020-11-17 19:00:00Z,14.8,34.3,0.6,35.3,40.8
2020-11-17 20:00:00Z,17.9,25.9,0.5,26.7,47.0
2020-11-17 21:00:00Z,17.1,34.0,1.1,35.7,35.2
2020-11-17 22:00:00Z,19.5,32.1,0.6,33.2,36.1
2020-11-17 23:00:00Z,20.8,39.1,0.9,40.3,22.9
2020-11-18 00:00:00Z,22.2,37.2,0.6,38.1,21.7
2020-11-18 01:00:00Z,24.3,37.8,1.2,39.6,17.3
2020-11-18 02:00:00Z,24.9,37.2,1.4,39.5,12.4
2020-11-18 03:00:00Z,21.8,36.9,1.7,39.5,11.1
2020-11-18 04:00:00Z,17.7,31.8,1.7,34.4,16.7
2020-11-18 05:00:00Z,16.4,28.2,1.0,29.7,20.4
2020-11-18 06:00:00Z,14.0,37.2,3.6,42.7,10.3
2020-11-18 07:00:00Z,14.9,48.3,17.3,74.8,1.1
2020-11-18 08:00:00Z,18.6,48.0,31.0,95.5,1.6
2020-11-18 09:00:00Z,21.7,38.1,21.2,70.5,8.8
2020-11-18 10:00:00Z,24.2,37.1,25.5,76.1,10.4
2020-11-18 11:00:00Z,25.0,37.1,27.7,79.6,12.8
2020-11-18 12:00:00Z,28.2,34.9,21.2,67.4,17.9
2020-11-18 13:00:00Z,29.1,31.7,15.1,54.8,24.0
2020-11-18 14:00:00Z,26.4,31.6,11.6,49.3,26.8
2020-11-18 15:00:00Z,28.2,34.4,8.3,47.1,26.1
2020-11-18 16:00:00Z,20.8,38.1,4.9,45.7,23.8
2020-11-18 17:00:00Z,19.0,37.8,2.3,41.3,23.6
2020-11-18 18:00:00Z,14.9,33.5,1.3,35.5,26.4
2020-11-18 19:00:00Z,11.9,31.0,1.9,33.8,25.5
2020-11-18 20:00:00Z,15.3,22.6,1.2,24.5,33.6
2020-11-18 21:00:00Z,16.0,17.8,0.7,18.9,33.4
2020-11-18 22:00:00Z,14.6,14.2,0.4,14.8,35.2
2020-11-18 23:00:00Z,13.8,10.9,0.4,11.6,35.8
2020-11-19 00:00:00Z,9.7,8.7,0.2,9.0,47.1
2020-11-19 01:00:00Z,2.9,5.6,0.1,5.7,69.9
2020-11-19 02:00:00Z,5.4,5.7,0.1,5.8,70.7
2020-11-19 03:00:00Z,8.7,7.7,0.0,7.6,69.6
2020-11-19 04:00:00Z,9.6,8.5,0.0,8.5,66.7
2020-11-19 05:00:00Z,12.2,8.9,0.1,9.1,64.7
2020-11-19 06:00:00Z,14.0,15.6,0.7,16.7,55.5
2020-11-19 07:00:00Z,16.8,20.8,1.6,23.3,52.4
2020-11-19 08:00:00Z,18.9,25.4,1.8,28.1,50.2
2020-11-19 09:00:00Z,19.7,22.9,3.1,27.7,53.4
2020-11-19 10:00:00Z,19.9,17.9,3.6,23.4,55.9
2020-11-19 11:00:00Z,20.6,16.8,4.1,23.0,56.6
2020-11-19 12:00:00Z,20.3,16.5,3.5,21.9,58.8
2020-11-19 13:00:00Z,19.3,,,,59.0
2020-11-19 14:00:00Z,17.3,19.1,2.7,23.2,56.7
2020-11-19 15:00:00Z,16.2,20.8,2.8,25.0,53.6
2020-11-19 16:00:00Z,13.1,30.1,4.6,37.1,43.6
2020-11-19 17:00:00Z,11.3,30.7,3.2,35.6,41.1
2020-11-19 18:00:00Z,12.8,33.8,4.1,40.0,38.6
2020-11-19 19:00:00Z,18.1,35.9,4.3,42.6,33.2
2020-11-19 20:00:00Z,15.4,36.4,3.6,42.0,27.9
2020-11-19 21:00:00Z,13.6,30.5,2.6,34.4,30.8
2020-11-19 22:00:00Z,13.3,30.9,2.3,34.5,26.2
2020-11-19 23:00:00Z,11.3,30.8,2.3,34.4,23.0
2020-11-20 00:00:00Z,7.8,17.4,1.6,20.0,42.0
2020-11-20 01:00:00Z,7.6,13.3,0.6,14.3,50.5
2020-11-20 02:00:00Z,9.2,18.1,1.0,19.5,41.4
2020-11-20 03:00:00Z,10.8,17.6,1.1,19.3,41.9
2020-11-20 04:00:00Z,11.8,22.5,0.9,23.9,33.4
2020-11-20 05:00:00Z,10.4,28.5,2.3,32.0,25.3
2020-11-20 06:00:00Z,10.1,39.3,3.7,45.0,17.1
2020-11-20 07:00:00Z,11.0,50.2,10.5,66.3,8.3
2020-11-20 08:00:00Z,14.0,61.8,41.5,125.4,2.4
2020-11-20 09:00:00Z,19.4,54.7,39.5,115.4,8.1
2020-11-20 10:00:00Z,21.1,50.8,24.8,88.9,15.3
2020-11-20 11:00:00Z,24.1,52.3,30.3,98.8,17.2
2020-11-20 12:00:00Z,23.6,39.9,14.7,62.5,33.1
2020-11-20 13:00:00Z,18.4,27.9,5.9,37.1,46.6
2020-11-20 14:00:00Z,16.8,23.2,4.6,30.4,54.2
2020-11-20 15:00:00Z,10.8,28.1,4.5,35.0,51.0
2020-11-20 16:00:00Z,10.4,37.8,4.4,44.5,39.4
2020-11-20 17:00:00Z,17.4,35.8,1.5,38.1,38.7
2020-11-20 18:00:00Z,12.9,42.4,2.5,46.2,32.2
2020-11-20 19:00:00Z,14.1,54.3,3.5,59.6,17.8
2020-11-20 20:00:00Z,18.5,53.4,3.6,59.0,17.3
2020-11-20 21:00:00Z,22.7,58.6,4.0,64.7,12.3
2020-11-20 22:00:00Z,24.6,47.2,2.2,50.6,24.0
2020-11-20 23:00:00Z,20.2,41.8,2.5,45.7,24.8
2020-11-21 00:00:00Z,20.4,35.6,0.9,37.0,27.4
2020-11-21 01:00:00Z,19.1,41.7,1.5,44.0,16.0
2020-11-21 02:00:00Z,22.1,43.2,2.2,46.6,13.3
2020-11-21 03:00:00Z,22.1,37.6,1.6,40.1,16.4
2020-11-21 04:00:00Z,19.9,33.2,1.0,34.9,18.1
2020-11-21 05:00:00Z,20.7,34.4,1.6,36.9,14.8
2020-11-21 06:00:00Z,21.1,33.6,1.6,36.1,19.1
2020-11-21 07:00:00Z,17.3,34.0,2.0,37.2,20.3
2020-11-21 08:00:00Z,18.3,42.3,5.6,50.8,11.6
2020-11-21 09:00:00Z,22.0,39.1,10.1,54.6,18.6
2020-11-21 10:00:00Z,20.9,29.6,8.8,43.1,32.4
2020-11-21 11:00:00Z,18.6,20.1,5.0,27.7,45.9
2020-11-21 12:00:00Z,16.6,17.4,3.2,22.4,49.7
2020-11-21 13:00:00Z,14.5,16.0,3.0,20.6,52.8
2020-11-21 14:00:00Z,13.8,13.8,2.6,17.8,56.6
2020-11-21 15:00:00Z,13.2,17.0,2.2,20.5,55.2
2020-11-21 16:00:00Z,16.2,23.0,2.0,26.1,50.3
2020-11-21 17:00:00Z,19.4,23.5,1.9,26.3,47.3
2020-11-21 18:00:00Z,17.5,28.4,1.6,30.9,36.2
2020-11-21 19:00:00Z,21.0,30.1,1.8,32.8,32.1
2020-11-21 20:00:00Z,21.8,29.1,1.8,31.9,33.7
2020-11-21 21:00:00Z,24.1,28.7,1.9,31.6,34.3
2020-11-21 22:00:00Z,26.1,27.2,1.3,29.2,34.7
2020-11-21 23:00:00Z,23.3,28.5,1.2,30.3,32.7
2020-11-22 00:00:00Z,20.7,28.7,1.1,30.5,32.3
2020-11-22 01:00:00Z,19.5,22.4,0.8,23.6,38.8
2020-11-22 02:00:00Z,20.9,33.0,1.1,34.7,22.0
2020-11-22 03:00:00Z,20.9,28.7,0.7,29.9,31.0
2020-11-22 04:00:00Z,18.3,19.0,0.7,20.1,41.7
2020-11-22 05:00:00Z,16.8,23.4,1.0,24.9,32.6
2020-11-22 06:00:00Z,21.3,43.4,5.8,52.3,5.3
2020-11-22 07:00:00Z,21.9,38.8,2.6,42.9,11.8
2020-11-22 08:00:00Z,20.7,43.8,5.6,52.4,6.1
2020-11-22 09:00:00Z,20.0,40.2,7.8,52.2,13.5
2020-11-22 10:00:00Z,21.5,39.8,10.9,56.5,15.6
2020-11-22 11:00:00Z,21.7,40.4,11.9,58.5,17.1
2020-11-22 12:00:00Z,24.1,37.7,12.0,56.2,23.4
2020-11-22 13:00:00Z,23.3,30.8,9.8,45.8,34.9
2020-11-22 14:00:00Z,21.4,25.2,5.4,33.4,44.6
2020-11-22 15:00:00Z,16.4,18.7,2.1,22.0,56.1
2020-11-22 16:00:00Z,13.7,19.6,1.4,21.8,53.8
2020-11-22 17:00:00Z,15.9,31.8,1.7,34.4,33.5
2020-11-22 18:00:00Z,21.2,39.2,2.0,42.4,25.5
2020-11-22 19:00:00Z,20.4,43.1,2.6,47.0,21.7
2020-11-22 20:00:00Z,23.0,42.5,3.5,47.7,22.1
2020-11-22 21:00:00Z,27.7,42.0,3.1,46.8,18.6
2020-11-22 22:00:00Z,25.7,42.5,2.5,46.1,17.6
2020-11-22 23:00:00Z,25.4,28.6,1.1,30.3,32.1
